faster-rcnn-pc-pic1,faster-rcnn-pc-pic2,faster-rcnn-pc-1000-pic3,yolov8n-pc-pic1,yolov8n-pc-pic2,yolov8n-pc-pic3,yolov5-pic1,yolov5-pic2,yolov5-pic3,yolov8n-pic1,yolov8n-pic2,yolov8n-pic3,yolov8n-gray-pic1,yolov8n-gray-pic2,yolov8n-gray-pic3,yolov8n-sparsified-pic1,yolov8n-sparsified-pic2,yolov8n-sparsified-pic3
2.757736206,2.099565506,2.186479092,0.016511202,0.000926495,0.015625715,1.380889654,1.608322144,1.469371319,0.841906786,1.027240276,0.978765965,0.823658228,0.96958971,0.920143604,0.398485899,0.382202148,0.390151739
2.692537308,2.089194536,2.268533468,0.018270254,0.015925407,0,1.406514406,1.603742123,1.488228083,0.822136164,1.049270391,0.955095053,0.866163492,1.008142948,0.907253027,0.394778252,0.395227909,0.37919116
2.699368477,2.108293533,2.194250584,0.012384653,0.015151501,0.01638484,1.347098112,1.590614796,1.494043112,0.822844028,1.088984966,0.968579769,0.806137085,0.950440407,0.895345449,0.388973236,0.388302088,0.379508495
2.717267036,2.124468327,2.247440338,0.012338161,0.013082266,0,1.367144108,1.609755993,1.483675241,0.879865408,1.027240276,0.990886927,0.816616774,0.999274492,0.925114632,0.381886721,0.383012295,0.379851341
2.914445639,2.093351603,2.173654318,0.012377739,0.011944056,0.017780542,1.399614334,1.58710885,1.495956421,0.930859089,1.073559523,0.951286554,0.851997614,0.951988459,0.981497765,0.400278807,0.381376505,0.388834
2.832817078,2.089513302,2.239830494,0.016152859,0.004998207,0.00484252,1.36602664,1.602523327,1.48206234,0.863271713,1.120531797,1.012584209,0.854279995,0.950754166,0.952214479,0.377074718,0.382011414,0.392451525
2.879319191,2.105779409,2.199300528,0.014268398,0.010154486,0.014870882,1.369164944,1.609450817,1.490950346,0.847048759,1.090047121,1.013493299,0.771072626,0.935587406,0.922675371,0.381050587,0.38801527,0.758239031
2.881137371,2.111958027,2.24186182,0.011551857,0.00644803,0.002000332,1.362252474,1.606332302,1.474999666,0.91024828,1.033132315,0.970984697,0.835211992,0.947027445,0.910541296,0.385009289,0.382011652,0.392200708
2.671324253,2.113768101,2.195210457,0.017892838,0,0,1.429946899,1.603478193,1.496127844,0.927105427,1.067068338,0.976827145,0.874891043,0.943265915,0.887185812,0.381322145,0.380139112,0.383793592
2.714368343,2.222413778,2.260771036,0.013198853,0.015004396,0.01563549,1.36800909,1.616960764,1.477180958,0.912648678,1.043356895,0.969921589,0.79498744,0.931421757,0.907376528,0.391029119,0.382400751,0.382847071
2.77513504,2.198317766,2.184099913,0.011793613,0.016289473,0,1.378569126,1.616406441,1.449745178,0.929428816,1.036398649,0.961794376,0.831878424,0.947276592,0.895762444,0.381752014,0.388354301,0.385983229
2.742451668,2.19332242,2.365110397,0.01475215,0,0.016285658,1.345764875,1.573934317,1.470658541,0.855614424,1.082437277,0.988265276,0.830888748,0.93936491,0.891002655,0.389660597,0.38292861,0.393886566
2.685219765,2.265802622,2.27806735,0.018265247,0.015009642,0,1.421294689,1.631731749,1.48368907,0.822396755,1.08815527,0.966537952,0.855253935,0.939938307,0.899115801,0.417028189,0.380998611,0.382008076
2.726675034,2.228761435,2.361572266,0.013940334,0.015631437,0.01500535,1.350463629,1.611310244,1.468902826,0.865707159,1.081595659,0.973216057,0.851575613,0.930584669,0.94136095,0.390309572,0.381752253,0.38089323
2.805562973,2.171355486,2.304847479,0.012141228,0,0.015632629,1.351846933,1.603837967,1.504894018,0.893318892,1.027327776,1.006658554,0.903633595,0.939315319,0.94474411,0.380753756,0.412387848,0.383907557
2.726569176,2.174167156,2.271497011,0.017263174,0,0,1.390013933,1.632618666,1.488722086,0.965520382,1.043578625,0.986808062,0.82779479,0.947324991,0.892254114,0.390349865,0.384321213,0.383538008
2.72789669,2.13105464,2.162034512,0.019211292,0.025435686,0.023393869,1.363068581,1.603973627,1.484028101,0.858032465,1.082317591,0.979504824,0.862727642,0.940145016,0.894228458,0.386423588,0.381437778,0.381334305
2.722945452,2.131264448,2.307664633,0.013626337,0.008191586,0.01112771,1.347949982,1.600705385,1.498370409,0.823348522,1.105985165,0.98708868,0.782860518,0.934151888,0.941123724,0.407754421,0.38048315,0.393658638
2.742028713,2.074269772,2.1645298,0.011338711,0.003061771,0.006378889,1.351384401,1.621623516,1.493084669,0.87459898,1.035331726,0.994758368,0.775491238,0.951592445,0.916954041,0.370938778,0.389715433,0.386212349
2.694654703,2.095711708,2.277485132,0.01541996,0,0.015647173,1.388161182,1.609196663,1.484975815,0.826416969,1.029922724,1.029946089,0.787567854,0.936255693,0.923137665,0.381575346,0.383017778,0.378522635
2.695316076,2.088283777,2.174453735,0.008985043,0.016388655,0.015625477,1.362642527,1.599649429,1.480518579,0.918094397,1.120910645,1.026925325,0.831341743,0.946309566,0.903311253,0.381972313,0.381512165,0.380275011
2.708263159,2.131987333,2.307651281,0.015545607,0,0,1.361184597,1.608669281,1.494662285,0.937590361,1.077410698,0.986252308,0.795405388,0.939371586,0.883342981,0.388698578,0.380259037,0.379368305
2.742224216,2.121736526,2.1779809,0.016861439,0.015771627,0.015624285,1.382392168,1.589789391,1.49352169,0.837053299,1.085367918,0.951474428,0.794530392,0.927839279,0.919328928,0.398837566,0.387019873,0.383359909
2.715476513,2.110701084,2.257740021,0.015147686,0,0,1.365681887,1.602214575,1.48150897,0.872583628,1.107369184,0.967871666,0.875256538,0.946667194,0.895290613,0.387509584,0.382390499,0.380048037
2.936510086,2.105576754,2.220967293,0.015077114,0.019496679,0.015984297,1.37045002,1.618865013,1.488954306,0.848605871,1.049205065,1.000361681,0.852006197,0.963293076,0.883334637,0.379637241,0.380818605,0.379149675
2.856487036,2.08992672,2.224321127,0.010831118,0,0.003778934,1.331025124,1.610133648,1.498582602,0.872415543,1.087823868,1.00146842,0.839224339,0.935350418,0.907541513,0.433544874,0.381171465,0.378986359
3.042100191,2.090273857,2.205142975,0.015406132,0.011502743,0.012051344,1.404216051,1.618203402,1.484443665,0.888970137,1.073189259,0.942636967,0.854957342,0.943425894,0.886982441,0.382383347,0.388246775,0.386669874
2.873099804,2.124437809,2.240996122,0.012986422,0,0,1.36605072,1.584088564,1.478856087,0.942668915,1.046678305,0.967376709,0.79893446,1.055337667,0.943908691,0.382848024,0.3971591,0.380755424
2.867063284,2.068962574,2.231920719,0.012607574,0.022564888,0.015630007,1.352488756,1.594168186,1.492488861,0.827528238,1.069744349,0.955455542,0.78747201,0.971416712,0.949653387,0.396718979,0.384427071,0.391663313
2.8757689,2.083797216,2.239739895,0.015901327,0.010202646,0,1.353360891,1.579706669,1.484760523,0.806530714,1.091563702,1.007490396,0.820458889,0.963026524,0.948671579,0.381204844,0.381041527,0.380543709
2.665891409,2.09862566,2.199863911,0.013834953,0.007124424,0.021244287,1.389997005,1.589553595,1.483239174,0.812492132,1.084355116,0.96769619,0.869278431,0.928084612,0.931228161,0.402992725,0.385674238,0.388150215
2.748882532,2.09561801,2.240005255,0.012580156,0,0.008548498,1.354893684,1.592927694,1.47527504,0.855020285,1.142524481,0.928009748,0.859407663,0.988303185,0.884006023,0.373808384,0.382009268,0.379360437
2.698031187,2.070201635,2.174147606,0.012218475,0.015645504,0.008281946,1.356183767,1.604649782,1.478024483,0.813927889,1.092834234,0.997746468,0.867170811,0.985918283,0.899219751,0.388939857,0.381920576,0.382205725
2.68846941,2.136656284,2.26699543,0.015289545,0,0.007671833,1.390831947,1.601576805,1.465083599,0.959838152,1.081549883,1.011615276,0.82676816,0.938667297,0.906696558,0.380675316,0.381823301,0.381476402
2.695640326,2.089568377,2.199094296,0.008341312,0.016240597,0.00483036,1.350771904,1.602944851,1.484138727,0.913994312,1.049070835,0.999675035,0.814763784,0.961941004,0.914788723,0.544094801,0.3888309,0.386081696
2.680283546,2.177054882,2.319857359,0.016609669,0,0,1.35330987,1.599039316,1.473257542,0.819019794,1.053116322,0.999307394,0.830363512,0.956281424,0.896780014,0.382769108,0.381676912,0.379045963
2.918678522,2.168551207,2.234743357,0.013388157,0.015504599,0.015777349,1.377833605,1.613785744,1.496729374,0.882221222,1.043468714,0.963110447,0.82037282,0.943232775,0.898588419,0.386822701,0.38184309,0.384544849
2.812559843,2.324165583,2.306072712,0.012700319,0,0,1.39360261,1.616477966,1.487071514,0.884392977,1.081329107,0.988648891,0.799131632,0.955288649,0.911373138,0.385673523,0.38125062,0.378945827
2.800190449,2.257236481,2.298596144,0.017463207,0.015630722,0.015002489,1.351829529,1.590523243,1.487506151,0.879170418,1.101180315,0.966491938,0.885400772,0.944269896,0.883726597,0.416635752,0.389221191,0.387278318
2.696204662,2.216147184,2.359339952,0.018290997,0,0,1.352367878,1.598316669,1.485724449,0.847287178,1.059749365,0.997520924,0.905503035,0.994877338,0.93984437,0.380888462,0.381282568,0.379731417
2.737399101,2.207785368,2.278932571,0.016677618,0.015626431,0.015630245,1.349699974,1.578080177,1.483652353,0.86295867,1.101379156,0.984262943,0.84210372,0.998795509,0.97073102,0.395831585,0.396261215,0.39457655
2.693338394,2.121652126,2.39281106,0.013055086,0,0,1.397232533,1.625506401,1.48657012,0.915967941,1.045202732,0.974936962,0.831959724,0.970278263,0.946759939,0.379778862,0.393230677,0.381318331
2.713214159,2.095551491,2.414947987,0.012292147,0.016320229,0.019694567,1.371202707,1.595308304,1.497893572,0.884897947,1.044529915,1.023924589,0.86673069,1.000875473,0.915368319,0.384895325,0.381364584,0.385217905
2.749968529,2.106193304,2.327382803,0.015367746,0.00992918,0.009804249,1.365757942,1.601216078,1.50193882,0.885374784,1.108562469,1.042734146,0.828046083,0.95486021,0.903367996,0.407037258,0.380821228,0.379013777
2.693851709,2.087639332,2.277989149,0.016676664,0.008339882,0.008486032,1.408372879,1.58365345,1.487710714,0.938878059,1.080672026,0.967350245,0.875032425,0.987246752,0.936059713,0.369704008,0.387104273,0.380169392
2.710763454,2.086786985,2.304787159,0.014264584,0.002063751,0.008496284,1.374015093,1.596268177,1.486170292,0.855470419,1.095615149,0.963281155,0.822911978,0.935253859,0.950559616,0.383200169,0.386015892,0.379553318
2.704324722,2.088548422,2.250818491,0.008839607,0,0.004109383,1.359544039,1.583754778,1.479762554,0.818011999,1.063468456,0.979000568,0.823171854,0.943520308,0.923266172,0.385808468,0.380815983,0.389029503
2.896831989,2.133619785,2.21122694,0.023377657,0.016445637,0,1.367615938,1.645731926,1.480907917,0.871029854,1.049075365,1.00288558,0.803113699,0.931656122,0.93410182,0.387355804,0.380232573,0.380681992
2.805070877,2.108863592,2.210736752,0.018778563,0,0.015624285,1.41192627,1.602532387,1.485790014,0.852092743,1.047545195,0.963631868,0.78751421,0.967157602,0.952897787,0.384740353,0.38256979,0.381193399
2.894320965,2.140978336,2.278060913,0.01586318,0.021380663,0,1.385366201,1.619358063,1.506934643,0.856137991,1.064994812,1.017355919,0.775372267,0.947344542,0.96400857,0.380573511,0.387752771,0.379266024
2.820672512,2.16710186,2.265766859,0.008246183,0,0.015625238,1.325787306,1.594316483,1.499076605,0.890344381,1.079754591,0.949789524,0.94698,0.959203959,0.938358307,0.425245523,0.382728815,0.388100863
2.764436722,2.181162834,2.250247717,0.018217325,0.010308743,0.015625477,1.361692429,1.604481697,1.488759756,0.839628935,1.043434858,1.002204418,0.802307844,0.955323935,0.915312529,0.393705845,0.38168788,0.392539978
2.703164816,2.176768064,2.22036767,0.016393185,0,0.016288757,1.374302149,1.595516682,1.481231451,0.819000483,1.069229364,0.995448589,0.807270288,0.93926096,0.930015087,0.38053894,0.381890059,0.380666971
2.677436113,2.179534912,2.272743464,0.012370825,0.01910162,0,1.349461317,1.629858255,1.478002787,0.815240622,1.179391623,0.967731476,0.830476522,0.931252241,0.946490765,0.388114452,0.404580355,0.37915659
2.708103418,2.16854167,2.161724806,0.020384789,0.011255741,0.016420841,1.362146616,1.589586258,1.479733706,0.866048574,1.081145525,0.983002901,0.844041824,0.951286077,0.972348928,0.379789591,0.384170532,0.386081457
2.704048872,2.121367693,2.259096861,0.012040615,0.009312391,0.006345034,1.407432079,1.59792161,1.492269993,0.90692687,1.072681665,0.983554363,0.863067389,0.970765829,0.902706623,0.387790203,0.381997824,0.379668713
2.698420048,2.104835749,2.171058655,0.017729521,0.009960175,0.012274742,1.353286266,1.602713346,1.495212078,0.957925558,1.071592331,1.011261463,0.830611229,1.014429569,0.902851582,0.397830009,0.380848885,0.380605221
2.771386623,2.125187635,2.373211861,0.018057346,0.009097338,0.004999638,1.357787132,1.59234786,1.461007833,0.891539812,1.075194597,0.946434975,0.843292236,0.990797043,0.899870157,0.371308804,0.388301849,0.379094124
3.026881695,2.163814545,2.262166739,0.015846252,0.002001047,0,1.35139966,1.611678839,1.469322681,0.902941227,1.086160183,0.991581202,0.830970526,0.980140209,0.949204206,0.384484768,0.380796432,0.39022541
2.805782557,2.178165436,2.340514421,0.015300512,0,0.016296625,1.400970936,1.610728264,1.465385675,0.885689974,1.084625721,1.064346552,0.799372673,0.998240948,0.961438417,0.389042139,0.381746054,0.380687952
2.821610212,2.187667847,2.263319969,0.010809183,0.018432617,0,1.359993458,1.601792812,1.482950211,0.857989073,1.037659883,0.969140291,0.843133926,0.986886024,0.891290665,0.381195068,0.3799088,0.379850626
2.764240503,2.133563519,2.265219927,0.017440319,0.013039112,0.02317667,1.354124784,1.612321854,1.482252836,0.957892418,1.076773405,0.989307642,0.834702969,0.983587503,0.899890184,0.383650541,0.38781786,0.385627031
2.690511227,2.092051506,2.184515715,0.01274538,0.010709763,0.00750494,1.37179637,1.623493671,1.477786064,0.835916281,1.109508038,1.05457449,0.839101553,0.998917341,0.886725903,0.380524874,0.38193655,0.382097721
2.682509184,2.082266092,2.293580294,0.013637543,0,0,1.369621992,1.581833363,1.489005566,0.862853527,1.023363352,0.967684507,0.817453861,0.99507761,0.911329508,0.423207045,0.381331205,0.393229485
2.728530169,2.125821114,2.398192883,0.011280298,0.010789394,0.015631199,1.335098505,1.617562294,1.47483325,0.843109608,1.041730165,1.042086363,0.83698988,0.934898615,0.907273531,0.381198168,0.381341457,0.378628016
2.682421207,2.287211895,2.407569885,0.012512445,0,0,1.34589839,1.586240053,1.482296944,0.838251591,1.073241711,1.011668682,0.842025042,0.936215878,0.915369987,0.382042885,0.388366222,0.383686781
2.701260328,2.183912992,2.33665204,0.017570019,0.015774012,0.015624762,1.405299187,1.609180927,1.495051146,0.896427393,1.07945466,0.956227779,0.832642794,0.958373308,0.938566208,0.392841339,0.396859646,0.378067255
2.588894606,2.171550035,2.377458096,0.020055771,0.015871286,0,1.37244153,1.60461092,1.486001015,0.925690889,1.084911823,0.978696346,0.845701218,0.931451797,0.922748089,0.391149998,0.383641481,0.38023138
2.747790098,2.235129833,2.217328072,0.010399818,0.008004904,0.0246315,1.360823154,1.612846375,1.480925083,0.87746048,1.071136236,0.957991838,0.887089491,0.959178686,0.90787673,0.383763552,0.380824327,0.379207373
2.649974346,2.102869511,2.257513285,0.017165899,0.010905266,0.00827384,1.345300674,1.605717421,1.49100709,0.889877796,1.070099831,0.921218634,0.818896532,0.967878342,0.923334122,0.399169922,0.389325142,0.386680603
2.631462097,2.083379745,2.237630367,0.013082504,0.008808851,0.004075766,1.4156003,1.605978489,1.475286484,0.884452343,1.074723005,0.938772202,0.759916067,0.942926645,0.931267738,0.377997637,0.381183624,0.380293131
2.635772943,2.092297792,2.318137884,0.012544394,0.003000498,0,1.372182131,1.592966318,1.593041897,0.869630098,1.115133762,0.966428995,0.823143244,0.947250843,0.946427107,0.38353014,0.380036116,0.379607201
2.671895504,2.180881262,2.188660622,0.016217232,0,0.015738249,1.360594034,1.595583677,1.487743616,0.877891779,1.077795982,1.01298666,0.766923428,0.994977951,0.940394878,0.381067991,0.381427288,0.379675388
2.599259615,2.117817402,2.251690388,0.008938551,0.016674995,0,1.357368708,1.571108818,1.474901199,0.889910698,1.075616598,0.970081806,0.77850008,0.955754042,0.903741837,0.381919861,0.387614727,0.386935949
2.636854172,2.099797726,2.221436262,0.022888422,0.014618158,0.016492367,1.393440485,1.591619492,1.483520269,0.855797529,1.032095671,0.955678701,0.859220028,0.947100163,0.971380234,0.38715744,0.38081336,0.391618013
2.651448965,2.108113527,2.265872002,0.015135527,0,0,1.348916054,1.606940746,1.475054264,0.902516127,1.081711292,0.991873503,0.854231834,0.975283623,0.93880105,0.380282164,0.380997181,0.380396605
2.633389235,2.090335131,2.216268301,0.012317896,0.016471386,0.01511693,1.359964848,1.606257677,1.499621868,0.898478031,1.039195538,0.977537394,0.818948746,1.051239729,0.898494005,0.429161072,0.381834984,0.379062414
2.664139748,2.10283494,2.307996273,0.009640932,0,0,1.424123287,1.588400364,1.484750748,0.882819891,1.071755409,0.95245719,0.83509779,0.939293146,0.903882027,0.381485224,0.384941578,0.386833429
2.637758255,2.121464729,2.1841712,0.012350082,0.015747786,0.015632391,1.386687279,1.613449097,1.498787165,0.903460979,1.094941378,1.023356438,0.843096972,0.977858782,0.890963793,0.39006114,0.382371187,0.379489183
3.040350914,2.139033318,2.272074699,0.017203808,0,0,1.372471809,1.593487024,1.491538525,0.831658363,1.028840303,1.003496408,0.855626345,0.996997833,0.931564093,0.388978958,0.395626307,0.379178047
2.760917187,2.086562157,2.188762665,0.012375116,0.019464493,0.021424294,1.355206728,1.59735465,1.465330601,0.832350731,1.076812744,0.983071804,0.878712893,0.995799065,0.941599846,0.387896061,0.393383503,0.380295992
2.765662432,2.100605249,2.225688934,0.01224184,0.009865284,0.011357546,1.399595499,1.616935015,1.488378525,0.81016922,1.06915617,0.995110035,0.775353193,0.972011805,0.9565835,0.381951809,0.381224155,0.386184931
2.787703037,2.070852518,2.213266373,0.018500328,0.009056568,0.009976864,1.373830557,1.606597185,1.470300674,0.87182188,1.10213232,0.991420746,0.794685602,0.958728075,0.946329117,0.406512499,0.379631758,0.381244183
2.687516451,2.083410501,2.259212494,0.015469074,0.000999928,0.00359273,1.356870413,1.605865002,1.488435745,0.852032661,1.119512081,1.04349947,0.819434166,0.942569971,0.940485001,0.374282598,0.38125205,0.380924463
2.679502487,2.090617657,2.246156693,0.007556438,0,0.011292219,1.352840424,1.629847288,1.498471022,0.986438513,1.080205441,0.962611437,0.843032837,0.93924284,0.911298037,0.381026983,0.384015083,0.37880826
2.590755701,2.267230272,2.341499329,0.012705803,0.015634537,0.011648893,1.396751404,1.598996162,1.481104851,0.822111368,1.065436602,0.999567986,0.825472832,0.94745779,0.903254271,0.380683184,0.381676674,0.385984421
2.627839804,2.214545965,2.286598682,0.018153191,0.015625954,0.009619236,1.364181042,1.557534933,1.474022388,0.91129899,1.083027124,0.999197721,0.852157831,0.938452721,0.875968695,0.390170336,0.380473852,0.393650055
2.675632954,2.168076992,2.308468103,0.012592793,0.001174688,0.009004354,1.351750851,1.603494644,1.49153161,0.915434837,1.08325243,0.967136383,0.795084953,0.951468945,0.906908751,0.382644415,0.380731106,0.378550291
2.678833723,2.152566671,2.241157293,0.011162043,0.014506817,0.015751362,1.402328968,1.619297266,1.489627361,0.876116514,1.058823586,0.95797348,0.859362841,0.952098846,0.887202501,0.381120205,0.388306379,0.381256342
2.643208265,2.152238131,2.278660536,0.013906002,0,0,1.36384964,1.648971081,1.50912261,0.923942327,1.094581842,0.992211103,0.886198044,0.926923037,0.895284653,0.429740429,0.3802104,0.38774848
2.659073353,2.099761963,2.287243128,0.011044741,0.015633583,0.017972469,1.363977194,1.618312597,1.490755796,0.921481848,1.102312088,0.999119759,0.908929586,0.942878485,0.907289028,0.388414621,0.380648851,0.378580332
2.783703804,2.071229219,2.379397154,0.016104937,0,0.015408754,1.346327543,1.612035036,1.460783005,0.895480394,1.045165539,0.991476059,0.806671381,0.972149134,0.891279697,0.387166262,0.381176949,0.379487276
2.814333677,2.130730867,2.349431038,0.013628721,0.021755934,0.006101608,1.395651102,1.587881804,1.474294186,0.877119064,1.07883954,1.034717083,0.847463131,0.977051735,0.915321827,0.389240026,0.40470171,0.380305767
2.763984919,2.247246265,2.420119524,0.012366295,0.009424686,0.009873152,1.344070196,1.586247206,1.470243454,0.886120319,1.058490515,0.972818613,0.862261057,0.972886801,0.907454491,0.379881382,0.383524179,0.413604498
2.841706991,2.202718735,2.266865015,0.014153242,0.003133297,0.008120537,1.350025177,1.609905958,1.471789598,0.865700006,1.038435698,0.982128143,0.865410089,0.943311214,0.92361021,0.39256835,0.38184309,0.379427671
2.663884401,2.173275709,2.254514456,0.010149002,0,0.015660763,1.38553834,1.613392591,1.480337858,0.920382261,1.067506075,0.983720064,0.802588701,0.93927145,0.887815714,0.398271799,0.380577564,0.38007164
2.649327755,2.229635715,2.18015337,0.012285471,0.016321421,0,1.376742125,1.603140831,1.497453213,0.903632879,1.029219627,0.982881546,0.834850311,0.947373867,0.925223351,0.371316671,0.388309956,0.37994504
2.628165245,2.082788467,2.279890299,0.017833471,0,0.015613317,1.362627745,1.609586,1.506633043,0.86300087,1.065647125,0.975911856,0.810203075,0.939356327,0.939931393,0.391443968,0.381804943,0.398601294
2.638382196,2.081101894,2.177338123,0.014088869,0.015018463,0,1.36298275,1.609613895,1.485743761,0.910216808,1.039437056,0.991531849,0.892431974,0.947114944,0.897574186,0.380492449,0.381425381,0.378767967
2.651145458,2.105360746,2.277925014,0.009986877,0,0.019330978,1.391614199,1.625023603,1.499885321,0.912869453,1.025796652,0.93874836,0.810909033,0.940021992,0.973197222,0.382789373,0.380166531,0.379912138
2.685720682,2.09290576,2.176156521,0.01241827,0.015639782,0.009991646,1.368088245,1.600625038,1.537205458,0.856364489,1.093164682,0.967012167,0.783622026,0.980056286,0.97615242,0.385291576,0.391958714,0.37941432
2.797553062,2.109912395,2.256651163,0.012160778,0.016226292,0.0082407,1.349722147,1.600396633,1.49092865,0.916656494,1.093960524,0.982675791,0.817810535,0.986371279,0.886368752,0.385025263,0.381206036,0.387839317
2.843671799,2.086060762,2.198747396,0.019107103,0,0.003257275,1.328122616,1.606883764,1.479842901,0.870084524,1.062391043,0.983890533,0.874907017,0.978520632,0.899865866,0.428155899,0.383094549,0.380793095
2.806521416,2.086358309,2.293292046,0.012492895,0.015506506,0,1.384945154,1.72445631,1.490202188,0.886845827,1.04958725,1.006730318,0.815074921,0.935698748,0.898700714,0.381410122,0.381754875,0.378694534
2.744169235,2.09088254,2.214915276,0.013560772,0.0098629,0.026047945,1.357359409,1.604251862,1.486463308,0.892775536,1.099197626,1.000067711,0.902821064,0.951241255,0.891384602,0.39401722,0.390450716,0.388051033
2.728384972,2.139251471,2.25518775,0.015404701,0.010818958,0.007933617,1.355612993,1.589435816,1.491833687,0.835661411,1.106640339,0.994758368,0.870901585,0.943457127,0.89925909,0.389861107,0.397221804,0.38140583
2.629933596,2.120658875,2.202544689,0.013054371,0.016867876,0.008230209,1.353148699,1.601173878,1.494267225,0.882385015,1.037937403,1.002355576,0.791237593,0.977680445,0.899259806,0.380412579,0.384007454,0.379368782
2.619272232,2.193467379,2.231591463,0.016841173,0.004999161,0,1.353437901,1.580538511,1.494257927,0.86103797,1.048566818,1.003586054,0.791585445,0.976892233,0.916013002,0.381897211,0.382947445,0.379928112
2.60855484,2.141433239,2.173906565,0.012500286,0,0.015663147,1.336594343,1.606853008,1.483083487,0.824157953,1.097477913,0.996216536,0.821427822,0.980854511,0.894783974,0.39849925,0.38960886,0.388236761
2.650693655,2.147871971,2.286983967,0.014701128,0.015634537,0,1.334822178,1.59380126,1.47437191,0.884730339,1.068492413,0.999222755,0.853073597,0.969781876,0.879436255,0.383270741,0.381482601,0.393417358
2.719675541,2.126379013,2.194039345,0.013565779,0,0.015625477,1.47816062,1.602237463,1.498031616,0.906166315,1.073257685,0.974653959,0.841633558,0.99125576,0.907553673,0.382153034,0.383053541,0.378520489
2.714103699,2.094608545,2.239905834,0.008311749,0.015624762,0,1.373650312,1.599526405,1.493705988,0.827423334,1.041176558,1.023795843,0.808380365,0.967765808,0.899110794,0.382309914,0.381114244,0.378986359
2.643504858,2.094055176,2.195376158,0.018154144,0,0.015624762,1.353304863,1.605187893,1.473069906,0.886629581,1.033416033,0.966827869,0.773589373,0.942141533,0.931100607,0.382172346,0.389004469,0.387012243
2.68885541,2.101815939,2.301712751,0.012677908,0.022014141,0.01573205,1.358935118,1.60355854,1.488308191,0.95132637,1.073661566,1.008985281,0.792579174,0.955443144,0.891205072,0.38708353,0.380828619,0.378643274
2.819844007,2.104405403,2.196334362,0.014791965,0.008455276,0,1.412606716,1.596979856,1.493328571,0.862189531,1.037621498,1.00591135,0.822897673,0.943071365,0.942092657,0.381548643,0.382471561,0.380328178
2.77605629,2.102647543,2.231512547,0.014665365,0.005285978,0,1.367952108,1.589384794,1.474606752,0.920993567,1.071478128,1.034389257,0.847453356,0.939410686,0.964582443,0.42744422,0.380989075,0.380005598
2.805175066,2.092680931,2.202146053,0.012651205,0,0.023062706,1.384862185,1.60616231,1.485749245,0.86874938,1.065184593,1.052588701,0.85496664,0.955294609,0.895455837,0.380999327,0.383980274,0.385582685
2.678350687,2.089930773,2.363279819,0.01346755,0.020014286,0.017297268,1.402299166,1.616014719,1.481607914,0.882606506,1.048138142,0.98262763,0.790915728,1.007193089,0.952744007,0.39640975,0.381510258,0.384203196
2.671586275,2.099454641,2.270990849,0.009940147,0.010216236,0.015881062,1.371015549,1.605410337,1.474773407,0.9672997,1.072653055,0.966978312,0.791130066,0.955465794,0.957626104,0.381819725,0.396507978,0.381653786
2.642947435,2.206884384,2.338478327,0.014486074,0.00965476,0,1.357729435,1.604931593,1.480327606,0.848368168,1.036258221,0.975106716,0.8194139,0.951093435,0.915187836,0.381110191,0.391571045,0.382760048
2.61161375,2.16797781,2.233903646,0.010095119,0.008324623,0.015738249,1.364245415,1.587612152,1.470246315,0.843480349,1.070535183,0.962659836,0.851550579,0.936115742,0.903403997,0.382456303,0.381430626,0.404552937
2.664360523,2.272784472,2.351144552,0.013354301,0,0.015625238,1.398011446,1.587537289,1.478800774,1.011891127,1.08047986,0.972965002,0.847291708,0.946570158,0.889196157,0.405836344,0.379949331,0.381850004
2.648638248,2.205111265,2.179289818,0.020082712,0.016334772,0,1.345243931,1.598139524,1.495544672,1.146775007,1.066491365,0.950647354,0.867091656,0.923526049,0.913313866,0.375303268,0.381319046,0.380030394
2.663473129,2.202306747,2.252681017,0.01362586,0,0,1.356157064,1.596135616,1.490663052,1.00014925,1.090354681,0.987427473,0.786838055,1.024576664,0.916839361,0.386668682,0.386837959,0.378905773
2.694686651,2.192989826,2.172105789,0.008574247,0.015005112,0.015523672,1.340743065,1.599677801,1.476056814,0.978267431,1.0554142,0.977576733,0.814935923,0.96998167,0.881733656,0.393634796,0.382471085,0.386636019
2.648038864,2.122025728,2.230843782,0.017558575,0,0.015716553,1.407721281,1.598552227,1.489880085,0.871626139,1.020376682,0.984353781,0.828939676,0.977044582,0.895880938,0.389510393,0.380232096,0.379758835
2.659581184,2.089655161,2.202445507,0.014903069,0.015631437,0,1.355067253,1.631131172,1.507966757,0.888303041,1.042258501,0.987138987,0.797837019,1.04266119,0.930722475,0.384296656,0.380860567,0.380912066
2.701221704,2.112021208,2.236474991,0.009059191,0,0.017991066,1.339946508,1.61301589,1.491935015,0.95843935,1.072829247,0.96785593,0.799021721,0.966165543,0.926695824,0.42118907,0.386418819,0.379752636
2.615154982,2.114297152,2.203320503,0.015967607,0.019688606,0.00950098,1.430786848,1.597109795,1.486610413,0.948151112,1.07094264,0.966270924,0.895004511,0.943131685,0.962553024,0.393197775,0.382041454,0.387578249
2.671218634,2.11305666,2.28895998,0.007470846,0.008955956,0.009352684,1.357580662,1.601961851,1.502030849,0.964760065,1.099268675,0.995588779,0.819073915,0.944291592,0.934705973,0.385910988,0.381648302,0.379622221
