faster-rcnn-pc-1920x1080,faster-rcnn-pc-1280x720,faster-rcnn-pc-720x480,yolov8n-pc-1920x1080,yolov8n-pc-1280x720,yolov8n-pc-720x480,yolov5-1920x1080,yolov5-1280x720,yolov5-720x480,yolov8n-1920x1080,yolov8n-1280x720,yolov8n-720x480,yolov8n-gray-1920x1080,yolov8n-gray-1280x720,yolov8n-gray-720x480,yolov8n-sparsified-1920x1080,yolov8n-sparsified-1280x720,yolov8n-sparsified-720x480
0.131752014,0.133542299,0.128208876,0,0,0,1.403715611,1.338399172,1.548310995,0.906319141,0.885347366,0.97626996,0.803915739,0.794763803,0.919395924,0.386935711,0.393065691,0.392241478
0.126819849,0.140362263,0.11806035,0.015726328,0.016207933,0.015734673,1.379780293,1.344124794,1.56707263,0.907402277,0.872220278,0.951504946,0.810361862,0.787992477,0.904882908,0.38669014,0.382926702,0.383148193
0.126490355,0.125658035,0.133069754,0,0,0.01561594,1.396814823,1.333665371,1.541682482,0.90454793,0.854666948,0.988526821,0.815630436,0.774813652,0.953693867,0.387029886,0.384447336,0.383725643
0.136492729,0.121455431,0.121470213,0.015622854,0.01550293,0.015630722,1.386543989,1.333483458,1.511707544,0.827263832,0.831843138,1.027649879,0.807932138,0.830004215,0.98315835,0.396502256,0.407859325,0.381661177
0.131988049,0.139161825,0.134633541,0.015625715,0,0.015621662,1.391054869,1.357186079,1.514278412,0.877094269,0.838193655,0.954043865,0.79458046,0.800649881,0.911478519,0.386255741,0.3968575,0.38930583
0.135016441,0.126425982,0.12439847,0,0.016710043,0,1.381386042,1.351278067,1.542331457,0.889513016,0.831779718,1.003970385,0.810787916,0.771682501,0.864167213,0.386475086,0.386938095,0.395669222
0.129855633,0.126528502,0.115427017,0.015649796,0.004525185,0.017724752,1.380438566,1.344690561,1.531988382,0.847448587,0.884913445,0.971187115,0.847518921,0.795679569,0.912582874,0.398484468,0.384780407,0.382356405
0.119659662,0.122337818,0.134012222,0,0.009190798,0,1.370579481,1.359475374,1.510115862,0.906784534,0.874554157,0.963689804,0.78930831,0.835949183,1.004096031,0.398731232,0.383962393,0.382750511
0.141639233,0.134459972,0.112344503,0.016461849,0.006027937,0.014112711,1.379333496,1.34276104,1.547911882,0.904073477,0.874811411,1.023666382,0.819908142,0.827176094,0.948298693,0.37785244,0.398618698,0.39124918
0.130748272,0.126719952,0.135642529,0.01102972,0,0,1.353642225,1.325265408,1.540692091,0.847166538,0.815071344,0.987809658,0.846225023,0.774482727,0.907572269,0.378388643,0.384317636,0.381974936
0.121797085,0.133178234,0.119513512,0.013284445,0.016014099,0.0218153,1.386880398,1.403101444,1.536201,0.871233463,0.831118345,0.969798803,0.849835157,0.802912235,0.929947376,0.391545057,0.384456635,0.38386941
0.132761478,0.131261826,0.12959528,0.015700817,0,0.01061368,1.369491577,1.332710028,1.528131962,0.898114204,0.904304028,0.983511686,0.784237862,0.838764906,0.956707239,0.394963503,0.38432169,0.382833481
0.134115696,0.123706818,0.13619566,0,0.015628815,0.006196499,1.373647928,1.337916851,1.521371603,0.878736496,0.877043724,0.965565681,0.799467564,0.844153404,0.96654892,0.386384487,0.396020651,0.39394927
0.131569862,0.132895947,0.124322176,0.015619516,0,0,1.399117947,1.359411001,1.533425331,0.903217554,0.856865883,0.99508357,0.799607992,0.859006166,0.944480419,0.385623217,0.38467288,0.38296032
0.131933212,0.114985466,0.121044874,0,0,0.015740156,1.404082537,1.343219519,1.529032707,0.840167522,0.810522795,0.982678413,0.801810503,0.783372641,0.958865166,0.393584251,0.383835554,0.382226467
0.134263277,0.14287591,0.133588552,0.015625715,0.015625477,0,1.444358349,1.346411228,1.528581142,0.920753956,0.831658602,1.001913786,0.787344694,0.796431541,1.079329014,0.388781786,0.389806271,0.38418746
0.131529808,0.11766386,0.11180377,0,0.015625238,0.015622377,1.398682594,1.332826138,1.527481318,0.909749031,0.882981539,1.004291534,0.820309877,0.786667109,0.955784798,0.385652065,0.389597178,0.395470858
0.118411064,0.124286175,0.121839046,0.015641928,0.015625477,0.016235352,1.372914076,1.351334572,1.536660433,0.795189857,0.891365767,1.006384134,0.798591614,0.783001423,1.006667376,0.387048006,0.398749352,0.382746458
0.13856864,0.136643648,0.12756896,0,0,0,1.425267696,1.372672796,1.542843819,0.823719025,0.826610327,0.943323135,0.857450724,0.835049629,0.92314744,0.397065878,0.383998394,0.382477522
0.138312578,0.12248373,0.125414133,0.01715827,0.024602175,0.022232294,1.38367033,1.352097034,1.517823458,1.178586483,0.895917416,0.982027292,0.863500595,0.827790499,0.875413418,0.38556242,0.393042803,0.396891117
0.127974033,0.133323669,0.123121738,0.0111866,0.006756306,0.008862019,1.377035856,1.336342573,1.526699066,0.928590775,0.850215435,0.975014687,0.791067123,0.791493893,0.890922785,0.391709328,0.383077621,0.391443968
0.131314754,0.131976128,0.11809063,0.011333466,0.007538795,0.006198883,1.389721394,1.366327047,1.522645473,1.191003323,0.845223427,0.934911013,0.98417902,0.795491219,0.879622698,0.378345728,0.38446641,0.381437778
0.129584551,0.122041464,0.135044813,0.016484737,0.004000425,0.015722752,1.384739637,1.351095915,1.516685724,0.904090881,0.833095551,0.99143815,1.11321497,0.786345005,0.883271694,0.389006138,0.383639812,0.381963015
0.133352041,0.136054277,0.123978376,0.015952349,0.017670393,0,1.375248909,1.330918789,1.533467054,0.910583973,0.901002645,0.998417377,1.012188196,0.799399376,0.899650097,0.386583567,0.397413731,0.38240242
0.130742311,0.134117842,0.116597891,0.000611544,0.005987644,0.015625477,1.404517174,1.336707115,1.537235498,1.011271715,0.91514945,1.035726786,1.055520296,0.830771208,0.91516757,0.386419058,0.383339643,0.390738249
0.135484695,0.126182079,0.132329226,0.014605761,0,0,1.370341063,1.343874216,1.532487392,0.811434031,0.847473145,0.961488485,0.842008352,0.800346613,0.910672665,0.38517499,0.383200884,0.382570505
0.120481491,0.118495703,0.110938549,0,0.015002728,0.015626192,1.388524055,1.326736927,1.502942085,0.822169065,0.900129795,0.971321821,0.861313343,0.806872368,0.903698444,0.396178484,0.386293411,0.382835865
0.132794857,0.142387152,0.121777773,0.016479492,0,0,1.372284174,1.346377611,1.530445814,0.871578693,0.858140945,1.004160404,0.841006994,0.823837757,0.919360876,0.387069225,0.392110348,0.385813951
0.131135702,0.129815578,0.131663322,0.015116453,0,0.016102791,1.398254395,1.358222961,1.541628361,0.897283792,0.8186028,1.006715059,0.837162733,0.835120678,0.957176208,0.386107206,0.383520603,0.393194199
0.133339405,0.124743462,0.116631985,0,0.015630722,0,1.381964922,1.329680681,1.531271458,0.854770422,0.834567547,0.993849039,0.825633764,0.843336582,0.944401979,0.386268377,0.383014917,0.382458448
0.117901087,0.133497,0.133898973,0.020633698,0,0.015736103,1.380448818,1.351962328,1.520883322,0.910418987,0.815371037,1.025201082,0.800116777,0.846808672,0.911435604,0.398091555,0.406120777,0.382284403
0.118742943,0.133903027,0.120727777,0.010872841,0,0,1.372761011,1.355178595,1.517886639,0.915818691,0.851173162,0.940174818,0.846311331,0.783463478,0.894494534,0.391034603,0.398224592,0.392428875
0.147572517,0.122318745,0.121863842,0.009361029,0.015625,0.022043228,1.380770683,1.345992565,1.534497261,0.868777514,0.894837618,0.978250265,0.775943041,0.817384958,0.946109295,0.386674404,0.384401798,0.398959875
0.129095316,0.127976894,0.132204056,0.001127243,0.01743722,0.011012554,1.392963409,1.337900162,1.539191246,0.922199011,0.917976141,0.993564367,0.802826881,0.785562515,0.972747803,0.399462938,0.384780645,0.382869244
0.149929762,0.134384632,0.12404871,0,0.00500226,0.008178949,1.400049686,1.355223179,1.516951799,0.883887768,0.86310339,1.014425755,0.850744724,0.804864407,0.892085075,0.38696003,0.383025169,0.381894112
0.133208752,0.126207829,0.130594492,0.016933203,0.007490396,0.001174212,1.374332428,1.352866173,1.509252071,0.975074291,0.814769268,0.975634098,1.31646204,0.816950321,0.918544531,0.378196239,0.392698288,0.390182018
0.151245117,0.129290104,0.119908571,0.014614582,0.010442257,0.015732288,1.39130187,1.379670382,1.511931419,0.879402637,0.899957418,1.03550601,0.799081802,0.82012701,0.895261049,0.387611151,0.383464098,0.382405519
0.133616447,0.134803057,0.134326696,0.015737772,0.004847765,0,1.377732277,1.346046925,1.535124302,0.862766266,0.881795406,1.038304806,1.236113548,0.847720385,0.923571587,0.392720938,0.382800341,0.382590055
0.151889086,0.134384871,0.123751402,0,0.008670807,0.017225981,1.386152983,1.324587345,1.517828703,0.853846073,0.876769304,0.998567581,0.784168959,0.791080952,0.923283577,0.392183781,0.38279748,0.382961273
0.116710901,0.116568804,0.117426872,0.027660847,0.006182909,0.00822258,1.373651981,1.320688248,1.518353939,0.922422647,0.883872271,0.997264385,0.870567799,0.767285109,0.891109943,0.385646582,0.395099878,0.393465519
0.135936022,0.12650919,0.127077341,0.009410143,0.003000021,0.007147551,1.358340025,1.359026909,1.522260904,1.004170418,0.874401569,0.997314215,0.795593977,0.791226387,0.938066959,0.387709141,0.383533001,0.383594513
0.134680271,0.126892567,0.134275675,0.011192799,0,0,1.418777943,1.340550423,1.546923399,0.934308052,0.83058548,1.00818038,0.829553366,0.788139105,0.97036314,0.392984629,0.383363008,0.383484364
0.118400812,0.128932476,0.119149685,0.007283211,0.01563096,0.015758514,1.40081358,1.339580059,1.537494659,1.099560499,0.834813118,1.006262302,0.788314342,0.761200428,0.961574316,0.386274338,0.383583546,0.383027077
0.133409023,0.117343664,0.119283199,0,0,0,1.393252373,1.34850502,1.535085201,0.899730444,0.830534697,0.999640465,0.811580181,0.832930088,1.001929045,0.386744499,0.399034977,0.395577669
0.13835907,0.124059677,0.135776281,0.015735626,0.015626669,0.019775391,1.38521266,1.33642602,1.538644075,0.861664534,0.828854084,0.994948864,0.843861103,0.842802286,0.932175159,0.386670589,0.397861958,0.382821083
0.131482601,0.130533934,0.122289896,0,0,0.018012524,1.382266283,1.350965977,1.525933027,0.835501671,0.829939842,1.051978588,0.859251261,0.832030296,0.915190935,0.395238876,0.383926868,0.384417295
0.12945056,0.117558479,0.136492729,0.015616179,0,0.001122952,1.380712271,1.302036047,1.51873827,0.839164495,0.818946838,0.999557734,0.844918251,0.787036896,0.924934626,0.386072874,0.392810583,0.396873474
0.131017923,0.117403507,0.118148088,0,0.015625715,0.02336812,1.384129047,1.35080719,1.501582623,0.798331976,0.86424017,0.996217012,0.793417215,0.78168273,0.865696669,0.390634298,0.383723021,0.391587973
0.135948181,0.126997948,0.129657745,0.015637636,0.021171093,0.000538588,1.380458117,1.336365461,1.519016981,0.820357084,0.831079721,1.014114618,0.8110044,0.785668612,0.914866447,0.378673077,0.383423567,0.38228941
0.133627415,0.135558128,0.118026257,0,0.012617826,0,1.374596834,1.328574181,1.502638102,0.906119585,0.820114851,0.993380547,0.834939957,0.806779146,0.89597559,0.396775723,0.382874727,0.382921696
0.130334854,0.13113904,0.133641958,0.015611649,0.004001379,0.015613317,1.381237507,1.344950676,1.531882763,0.860797167,0.862010479,0.989942074,0.853866816,0.832832098,0.898603678,0.387892962,0.391055107,0.383409977
0.123166323,0.126242399,0.121269226,0.007604599,0,0.015736818,1.390265942,1.352059841,1.510138988,0.81520772,0.847892284,0.967422962,0.918883562,0.8518188,0.923494577,0.38886857,0.38386631,0.394935369
0.139385462,0.124705315,0.123271227,0,0.016367912,0,1.38382864,1.330490351,1.505934477,0.867426395,0.914694548,0.956770658,0.84288311,0.810190201,0.895842075,0.397618532,0.384676695,0.382987499
0.12212801,0.139850855,0.134880543,0.015566587,0,0.018089294,1.393363237,1.360508442,1.511762381,0.90207243,0.839784145,1.04859519,0.85650754,0.842625856,0.898969173,0.401162386,0.38304162,0.383326054
0.142553091,0.125137806,0.117569208,0.013163567,0.015005589,0.006111383,1.399994373,1.35887146,1.511012316,0.901478529,0.854885817,0.991497993,0.821036339,0.826879025,0.879357576,0.387702227,0.395924568,0.383549213
0.117093801,0.133342981,0.133130074,0.004001856,0.016240597,0.013324976,1.37389636,1.339366198,1.516928434,0.893395662,0.843679905,0.959864616,0.808939934,0.830229282,0.887750387,0.385936022,0.383163452,0.392858267
0.139965534,0.129469633,0.127187729,0.015772343,0,0.010392427,1.392291784,1.357116461,1.53433156,0.923295021,0.825531483,0.98249054,0.839836836,0.807194233,0.879191875,0.569745779,0.383523226,0.383798599
0.130934,0.119079828,0.124666214,0.015618563,0.015503883,0,1.383155823,1.368523836,1.522590876,0.827893019,0.828520775,0.984227896,0.828960419,0.79164958,0.934904337,0.387313843,0.397524595,0.384792805
0.11724782,0.13337636,0.13006258,0,0,0.015724897,1.387830734,1.331289053,1.5378263,0.946011543,0.843530178,1.004208088,0.843210459,0.808281898,0.93868804,0.388317108,0.396434784,0.382454634
0.144320726,0.135521173,0.128726721,0.015620947,0.011506081,0,1.39885354,1.354250908,1.525540352,0.867704391,0.863270521,0.963390589,0.872211695,0.754450321,0.863032579,0.386652946,0.383195639,0.406895638
0.122667074,0.119617701,0.125501871,0.020243168,0.004509449,0.015628338,1.371029139,1.361248732,1.540109634,0.876356602,0.891633272,0.953306675,0.786538363,0.795003653,0.935334206,0.408781767,0.383017063,0.382577896
0.136588335,0.13289237,0.116286993,0.011625528,0,0.016242504,1.379490614,1.343365908,1.536580801,0.854418755,0.873165131,0.951648712,0.799532652,0.822360754,0.919292212,0.379236698,0.384346724,0.380838633
0.117488384,0.132709026,0.132981777,0,0.022219419,0.015732288,1.387824774,1.360039711,1.51415658,0.848374128,0.862701178,0.936578035,0.861490965,0.804410934,0.899242163,0.387274027,0.395961285,0.393746614
0.135943413,0.133856535,0.12446475,0.021320581,0.013009548,0.015625954,1.35684371,1.383955479,1.521780729,0.879867077,0.812871218,0.94220829,0.821151733,0.843582869,0.90734458,0.387824059,0.382272005,0.3827672
0.119189739,0.12015748,0.123276234,0.011978865,0.007075787,0.016664982,1.397881508,1.351008415,1.523246288,0.79961586,0.822906017,0.963027954,0.838390589,0.845085859,0.947885752,0.397687435,0.383014679,0.388294935
0.133379698,0.134018183,0.131089449,0.0031178,0.016727924,0.007273436,1.374567747,1.350536108,1.53334403,0.823566914,0.812243223,0.971292019,0.78523922,0.817340851,0.962749004,0.389653206,0.386312008,0.383148193
0.13926506,0.131157637,0.117880106,0,0,0.015722036,1.379204273,1.358548641,1.536277056,0.844129324,0.864300489,0.997647762,0.814340353,0.795763731,0.880156279,0.38790822,0.392224073,0.394253731
0.126610756,0.132630348,0.134531736,0.016536236,0.01500535,0.015637398,1.409581184,1.344199181,1.523617268,0.847535849,0.800765514,1.002704382,0.795633078,0.77491951,0.943624496,0.388962746,0.384871721,0.386477232
0.134016037,0.127541304,0.116081476,0,0,0.002624512,1.370752811,1.343000412,1.539985657,0.809854746,0.857521534,0.985243559,0.853009224,0.846361876,0.974946737,0.406408548,0.384628296,0.382866859
0.132587194,0.117246389,0.122361183,0.015125751,0.015631676,0.013106585,1.390892267,1.343727827,1.526528597,0.850564718,0.8144238,1.021418333,0.836509228,0.827957392,0.89969039,0.388315916,0.386367559,0.383373737
0.131639481,0.134187222,0.126502037,0.015744209,0.006004095,0,1.375579834,1.332882404,1.502587795,0.862192869,0.893050671,1.010412216,0.806893349,0.775036335,0.902315617,0.386725664,0.402107,0.391450882
0.123342991,0.132531643,0.13679266,0.016904116,0.012731075,0.015729189,1.382174492,1.345043898,1.533938646,0.862921953,0.857508421,0.952178001,0.799559355,0.847847939,0.907249689,0.392575979,0.403343916,0.382622957
0.132907152,0.137336016,0.126697779,0.009670019,0.013004541,0,1.384617805,1.345389366,1.523187637,0.908731699,0.805949926,0.965708256,0.82683444,0.842666388,0.890807629,0.396914482,0.387440443,0.383482695
0.121456385,0.123693228,0.115940571,0.01159668,0,0.015644073,1.349147797,1.34439826,1.536500216,0.805418491,0.841230631,0.99616313,0.836569786,0.879767895,0.919748545,0.38792491,0.398192644,0.396902561
0.136719704,0.126907349,0.133419514,0.010149956,0.016656637,0.016916275,1.407124758,1.361734629,1.537047625,0.839187622,0.876770973,0.994038343,0.837628365,0.803251743,0.919680357,0.392878771,0.384264946,0.393696308
0.123778105,0.135043859,0.126935244,0.007243156,0.011235476,0,1.36732769,1.350477219,1.532051325,0.830502748,0.867201567,0.991431475,0.852475643,0.835334301,0.943805695,0.39627099,0.384130478,0.381767511
0.13328743,0.116189957,0.126681089,0.015734196,0.008155346,0.0207932,1.381483793,1.343608379,1.537614584,0.913443089,0.913518906,0.947285175,0.790799379,0.803780317,0.954138517,0.388631582,0.436830521,0.381761789
0.12147522,0.137677908,0.115893602,0.018464327,0.006042242,0.016591787,1.389739513,1.363269329,1.53662467,0.854175568,0.827738285,0.978829145,0.827025175,0.799230576,0.972193956,0.386042356,0.42225337,0.382017612
0.132136106,0.119809866,0.13317132,0,0,0.001756191,1.39453578,1.318709135,1.535822868,0.843334198,0.826122522,0.944639683,0.783398151,0.795779943,0.9075315,0.387788296,0.384212255,0.394098043
0.132055283,0.138206482,0.130645752,0.01480484,0.016541719,0.015729666,1.383709192,1.362738848,1.520327806,0.847238779,0.815619707,0.986830473,0.795255899,0.782731056,0.929736137,0.394867897,0.385913372,0.382388592
0.135904551,0.122882128,0.116383553,0,0,0.01561904,1.400927782,1.349941969,1.537276745,0.904101133,0.896357536,0.955234051,0.816423178,0.799408197,0.967025042,0.388902664,0.383096933,0.384055376
0.133288145,0.127231359,0.134788036,0.014029264,0.019637585,0.01563096,1.386381149,1.33703351,1.521903038,0.899415255,0.855003834,0.991396189,0.810505152,0.791770697,0.939781904,0.389935017,0.393806696,0.382403612
0.139648914,0.127235413,0.121132374,0.01574707,0.007091045,0.015622377,1.389184475,1.368560076,1.520471334,0.87417984,0.894747019,0.959379196,0.791432858,0.858360291,0.899421215,0.388498306,0.38433814,0.394999027
0.119819403,0.139440536,0.133136988,0.015627623,0.011389256,0.024940252,1.385324478,1.359072924,1.537009001,0.868285894,0.814523458,1.039888859,0.790900469,0.822223425,0.860863924,0.426318884,0.383819818,0.381971121
0.13285017,0.114616632,0.12310648,0.008710861,0.015723467,0.0074265,1.401281357,1.340201855,1.521360874,0.860815525,0.832420826,0.990862846,0.833239794,0.797618866,0.877722263,0.394168854,0.39667201,0.382806778
0.125411272,0.139885664,0.131400347,0.00913167,0.006693125,0.00410676,1.37680912,1.365408182,1.531221151,0.904082775,0.91133976,0.996964693,0.887410164,0.813671589,0.908233166,0.393197775,0.395766735,0.383575916
0.131079197,0.12785244,0.12153101,0.008049488,0.012408495,0.011603832,1.394840479,1.364516497,1.522632122,0.84857893,0.829222202,1.005717754,0.881639242,0.775502682,0.925765991,0.389061689,0.38303256,0.409559965
0.131641388,0.129553318,0.132873535,0.001153231,0.013846159,0,1.364163876,1.344546795,1.533649206,0.915727139,0.824317694,0.966556072,0.831609488,0.84762001,1.003628731,0.412005663,0.384101391,0.383835793
0.133020639,0.119250774,0.131348848,0,0.008691549,0.021519423,1.37415123,1.33979702,1.556725025,0.893042088,0.822088718,1.003373384,0.852694511,0.832137346,0.919285297,0.387447119,0.383564472,0.381915808
0.137103796,0.131291866,0.117527962,0.023839474,0.003000259,0.015401125,1.40124917,1.328818321,1.516855955,0.849830627,0.863086939,1.029315948,0.798637867,0.865230322,0.93148303,0.386788607,0.392533541,0.389266014
0.129127026,0.140212297,0.133570194,0.009300947,0.017301321,0.002097368,1.377259731,1.353387117,1.520835638,0.801068306,0.837626219,1.022130251,0.860738754,0.81354022,0.931189775,0.385298729,0.383403063,0.392135382
0.130964994,0.119693518,0.120600939,0.003000498,0.014600515,0.015724659,1.360597372,1.340908766,1.547810555,0.82330966,0.862293243,0.976187944,0.848084211,0.841560841,0.925465107,0.402318001,0.383687973,0.384679556
0.122169733,0.133014202,0.121767998,0,0,0.015625954,1.385111094,1.342761517,1.532564163,0.79932332,0.879732609,0.983303308,0.858947754,0.851251841,0.965020418,0.38786149,0.38403964,0.383777618
0.129517317,0.119819641,0.133296728,0.01631546,0.017699718,0,1.384782553,1.355901241,1.529755354,0.889194727,0.884856939,0.96584177,0.813749075,0.83232069,0.957554579,0.38875699,0.393452644,0.394198656
0.131655693,0.136636257,0.126748323,0.01500392,0.014022589,0.018399477,1.37994957,1.3431952,1.525120974,0.941031694,0.851392984,1.000251293,0.778385639,0.813299179,1.023567677,0.394944668,0.384967566,0.384941101
0.139248371,0.13527894,0.13049984,0.016484261,0,0.016318321,1.381169081,1.326369047,1.529457808,0.87029171,0.876909018,1.014590502,0.826144934,0.785792351,0.973311663,0.393757343,0.383089542,0.383014202
0.126708031,0.117375135,0.114308357,0.008741379,0.015747309,0.019481897,1.393805981,1.34871006,1.53380394,0.860762596,0.905301571,0.992285728,0.786459923,0.807830095,0.918826818,0.387189627,0.390921593,0.385962963
0.133541346,0.142122984,0.131070852,0.011937141,0,0.010127306,1.354654551,1.347568512,1.533176422,0.799385786,0.882687092,0.95106864,0.80189085,0.79137373,0.899698496,0.387321711,0.382634878,0.392491579
0.118445635,0.117157221,0.132766724,0.009089708,0.015521526,0.008231401,1.401356459,1.335868597,1.525419712,0.854184866,0.869550228,1.031936646,0.807392836,0.854008675,0.875375509,0.398617506,0.398479939,0.384297132
0.132189274,0.135211706,0.12746048,0.013513327,0,0.005097866,1.379793882,1.335601807,1.529340506,0.842832088,0.825624943,1.015237808,0.803126574,0.78382659,0.898685694,0.387377739,0.3830266,0.384640455
0.133393764,0.133300066,0.120843172,0.006572247,0.022345066,0.015727043,1.376213074,1.366548777,1.53706336,0.926282406,0.859989882,0.983016968,0.788108826,0.790961742,0.876174688,0.38655591,0.394174576,0.39684844
0.142904758,0.119586229,0.123207092,0.013735056,0.010084391,0,1.386083603,1.345545292,1.523853779,0.870700836,0.866587877,1.011757135,0.811634779,0.77189827,0.898755312,0.400608301,0.383118629,0.388902426
0.127959728,0.124946594,0.130836964,0,0.006823301,0.015629768,1.375133514,1.352255106,1.514867306,0.870906591,0.876019716,1.048865318,0.7782166,0.794734001,0.967422485,0.396105766,0.384761095,0.384526968
0.132753372,0.130813837,0.127075672,0.015019178,0,0.00960207,1.37312007,1.341189861,1.488370895,0.817826986,0.971109152,1.049705982,0.803390026,0.830492258,0.968683481,0.392065525,0.383812189,0.38804388
0.134989262,0.140865564,0.121084452,0.016340733,0.015729666,0.006611824,1.386757612,1.342610598,1.536056042,0.812860966,0.868601799,0.994418383,0.783765554,0.860308886,0.913956404,0.393056631,0.394243479,0.386949778
0.123148441,0.129354715,0.127610922,0.015020847,0,0.015734673,1.393753767,1.355237007,1.516633987,0.851215124,0.873183966,1.037195444,0.812532902,0.788348198,0.94742918,0.39236927,0.383025408,0.403382301
0.142216682,0.123780727,0.12735939,0,0.016419172,0,1.499955654,1.338678837,1.511362076,0.903053045,0.82270813,1.050051451,0.849569082,0.807068586,0.899126768,0.404706717,0.385410786,0.386344433
0.116700411,0.13336587,0.131479979,0.015639544,0,0.020827055,1.411166191,1.332638025,1.52426362,0.90348959,0.823400259,0.994148016,0.843533754,0.804111004,0.895234346,0.393795252,0.383202553,0.389113665
0.139193773,0.121251106,0.122603655,0.021897793,0.015105724,0.009354353,1.42186451,1.337054729,1.512073517,0.811928988,0.883943796,1.013541222,0.799715519,0.862030029,0.876260042,0.388960361,0.394907236,0.385998964
0.130935431,0.141213179,0.130680323,0.009360313,0,0.008254528,1.395768881,1.342088223,1.515164852,0.829673767,0.846881151,0.994745016,0.803608894,0.838564634,0.886218309,0.393966913,0.381977558,0.395983696
0.13666296,0.125329494,0.116905689,0.007369041,0.016369343,0.002099276,1.392373085,1.348117113,1.534882307,0.848593473,0.913169622,0.946494579,0.809095383,0.829038858,0.958729029,0.406660557,0.383304834,0.404829979
0.12649107,0.128231287,0.126172781,0,0,0.015721321,1.397220135,1.326981068,1.522342682,0.875150681,0.856658459,0.988374949,0.781711578,0.805850029,0.886948347,0.393208027,0.397079468,0.381838799
0.127694368,0.126620054,0.125888824,0.015633583,0.02144742,0.015636206,1.405402184,1.348265409,1.519978762,0.815456629,0.882127523,1.023112535,0.798665285,0.791433811,0.927726269,0.389661074,0.396696329,0.383116007
0.126173019,0.120408535,0.12054348,0,0.01116538,0.006111145,1.407383204,1.346709013,1.513553858,0.802087307,0.909558535,1.041068077,0.783921242,0.800228357,0.886804104,0.39492631,0.384195805,0.410631657
0.137935162,0.127757311,0.127684355,0.016390562,0.006205082,0.010104656,1.40768671,1.327641487,1.52983737,0.812429428,0.814914942,1.007224083,0.788594484,0.83285141,0.937741041,0.411079884,0.383233309,0.381230116
0.117727518,0.117726326,0.124973536,0.01500392,0,0,1.406559706,1.356394053,1.505864859,0.800050974,0.922707558,0.982657433,0.780923128,0.841408014,0.944377661,0.388674736,0.38300705,0.386232376
0.13339901,0.117758989,0.117331982,0.017991781,0.015733242,0.015741348,1.395713091,1.347739697,1.521483421,0.887389898,0.923550367,1.005883217,0.811732054,0.78640461,0.955744267,0.387246847,0.392978907,0.392889977
0.123450994,0.143003941,0.133271694,0.010325909,0,0.016952038,1.391357899,1.332567692,1.502479792,0.820417643,0.852197886,1.013510704,0.797100544,0.791292191,0.939794302,0.399552107,0.383405685,0.38334918
0.126213074,0.117934704,0.126574278,0.01111865,0.015625715,0.00919199,1.409906864,1.345749855,1.540416479,0.857788563,0.886722803,1.007882118,0.857319117,0.854973793,0.938399792,0.392524958,0.383798122,0.384206295
0.125201941,0.133813858,0.123629093,0,0,0.011363983,1.388478756,1.342451811,1.526997805,0.864834547,0.880062342,1.029265642,0.843696117,0.817879677,0.951379538,0.393843651,0.383406639,0.381079912
0.140280724,0.132891655,0.119496822,0.015138149,0.015624046,0.001111031,1.411105156,1.352022171,1.530367374,0.835400581,0.874342918,1.014217854,0.774726391,0.821420431,0.867642164,0.392360687,0.394304276,0.404720306
0.123131275,0.131778717,0.133692741,0.015802622,0,0.015726328,1.410108328,1.347852945,1.51578331,0.923800945,0.887939692,1.021138906,0.832892656,0.829304934,0.867455244,0.394862652,0.383705616,0.383110762
0.137176275,0.122325897,0.130426168,0.007544994,0.01551795,0,1.381196499,1.340684652,1.523639917,0.894923449,0.859531641,1.018889189,0.832651377,0.892545938,0.907319546,0.388014078,0.382840157,0.382421255
0.118379831,0.126921415,0.11900425,0.001940727,0,0.020235062,1.407933712,1.338218212,1.518426895,0.859512806,0.857954025,0.972562313,0.812298298,0.834201097,0.919085741,0.393704176,0.390635967,0.38371706
0.141413927,0.133206129,0.126913071,0.015726328,0.01848197,0.011600971,1.45219636,1.362507105,1.528625965,0.867399693,0.820094585,0.966001987,0.823355675,0.798116922,0.867333174,0.393220663,0.392155409,0.39491725
0.118560553,0.133048058,0.121257067,0.015003681,0.013117552,0.01573348,1.394246578,1.369553328,1.525419474,0.84213376,0.877322674,0.999226093,0.835327148,0.764774561,0.919320107,0.405552626,0.397195816,0.384392977
0.133481264,0.131444454,0.12699008,0,0.008706331,0,1.407470703,1.340053558,1.532262564,0.868449926,0.808127642,0.976134539,0.791273832,0.798049688,0.887147188,0.392652512,0.385509729,0.385109901
0.129284143,0.117666245,0.123439312,0.018872023,0,0.015625,1.387777805,1.334098101,1.51901412,0.869429827,0.828732967,1.050462723,0.838610649,0.770520687,0.903454542,0.392013073,0.390872717,0.400234938
0.134833574,0.136746168,0.131154537,0.010041714,0.015771151,0,1.471428871,1.345476866,1.511403322,0.823113918,0.872590542,0.972126007,0.791853189,0.799450874,0.915367126,0.398597717,0.382647514,0.3939116
0.13304019,0.120660305,0.13405633,0.007198572,0,0.019491911,1.40211606,1.348978758,1.518182278,0.80629611,0.895857573,0.99163866,0.82396102,0.783385038,0.916603804,0.404214382,0.38377285,0.382251978
0.133384466,0.136567593,0.129434824,0,0.016347647,0.009624004,1.375354528,1.344917536,1.512052059,0.850790977,0.835181236,0.998577118,0.80220437,0.801531315,0.8618083,0.391674995,0.384079695,0.383230686
